,price,area,n_bedrooms,n_bathrooms,front_width,front_road_width,legal_docs,facing_direction,balcony_direction,property_type,city_province,district,address,url,title,description,interior
1646,3700.0,70.0,,,5.0,5.5,Có sổ,,,Đất,Đà Nẵng,Liên Chiểu,"Đường Xuân Thiều 38, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",https://batdongsan.com.vn/ban-dat-duong-xuan-thieu-38-phuong-hoa-khanh-bac/ban-lo-dep-38-canh-mikazuki-pr44142676,Bán lô đất đẹp Xuân Thiều 38 cạnh Mikazuki,"Bán đất mặt tiền Xuân Thiều gần Mikazuki Nhật, Phường Hòa Khánh Bắc, Quận Liên ChiểuVị trí & Tiện ích: Lô đất vuông vức, sát biển Nguyễn Tất Thành không gian thoáng mát, trong lành. Gần khu du lịch Mi...",
1647,45300.0,409.2,,,,20.0,,,,"Nhà biệt thự, liền kề",Long An,Bến Lức,"Dự án Eco Retreat Long An, Xã Thanh Phú, Bến Lức, Long An",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-thanh-phu-prj-eco-retreat-long-an/-dao-don-lap-goc-3-mat-thoang-song-rong-von-tu-co-chi-tu-11-5-ty-pr44119974,"Biệt thự đảo đơn lập góc 3 mặt thoáng, sông rộng, vốn tự có chỉ từ 11,5 tỷ","Bán 1 căn biệt thự đảo, đơn lập mặt sông to, vị trí top đẹp nhất phân khu với 3 mặt thoáng, trục đường chính của phân khu.Biệt thự đảo, khu compound an ninh 24/7.Hướng trọn hệ tiện ích 20 khu vườn nội...",
1648,1970.0,55.0,2.0,1.0,,,Có sổ,Bắc,Tây,Căn hộ chung cư,Bình Dương,Dĩ An,"Dự án Charm City, Đường ĐT 743, Phường Dĩ An, Dĩ An, Bình Dương",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dt-743-phuong-di-an-prj-charm-city/ngop-bank-chinh-chu-ban-gap-2pn-55m2-1ty5-2pn-70m2-1ty650-bao-het-pr38191656,"Cần bán căn hộ Charm City 1PN 50m2 1tỷ750, 2PN 55m2 1tỷ970, căn 2PN 70m2 2tỷ250","- Cần bán căn hộ chung cư vào ở ngay sẵn sổ hồng.* Vị trí: Charm City, cạnh Vincom Dĩ An.+ Căn 1PN diện tích 50m²: Giá 1tỷ750. Bao hết tất cả thuế phí.+ Căn 2PN - 1WC diện tích 55m²: Giá 1tỷ970. Bao h...",Cơ bản.
1649,,100.0,3.0,2.0,6.0,6.0,Có sổ,,,Nhà mặt phố,TP.HCM,Bình Chánh,"Đường  Trần Đại Nghĩa, Xã Tân Kiên, Bình Chánh, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-xa-tan-kien/ban-gap-lo-goc-2-tien-binh-chanh-pr44142633,"Ngân hàng thanh lí nhà mặt tiền Trần Đại Nghĩa, Bình Chánh","Căn nhà mặt tiền Trần Đại Nghĩa, Huyện Bình Chánh, TP Hồ Chí Minh.DT: 5 x 20m = 100m².(Ngân hàng hỗ trợ vay tối đa 70%).Nhà 1 trệt 1 lầu, có 3 phòng ngủ, 2 nhà vệ sinh và 1 phòng khách và 1 phòng bếp....",
1650,8800.0,140.0,2.0,1.0,5.5,10.0,Có sổ,,,Nhà mặt phố,TP.HCM,Thủ Đức,"Đường Số 1, Phường Long Trường, Thủ Đức, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-1-phuong-long-truong-1/-tien-nhua-10m-5-5x25m-chi-65tr-m-qua-re-pr43621472,"Nhà mặt tiền đường nhựa 10m, 5.5x25m 8.8 tỷ TL","- Pháp lý rõ ràng, hoàn công đầy đủ. Công nhận đủ, full thổ cư.- Hiện trạng nhà C4 đang cho thuê 8tr/tháng.- Vị trí Mặt tiền đường nhựa rộng 10m tiện vừa ở vừa kinh doanh đa ngành. Cách Nguyễn Duy Tri...",
1651,4500.0,1000.0,,,,,,,,Đất,Tây Ninh,Tân Châu,"Thị trấn Tân Châu, Tân Châu, Tây Ninh",https://batdongsan.com.vn/ban-dat-thi-tran-tan-chau-1/chu-can-nhuong-lai-lo-mat-tien-duong-nhua-lon-vi-tri-sieu-dep-kinh-doanh-da-nganh-nghe-pr44142415,"Chủ cần nhượng lại lô đất mặt tiền đường nhựa lớn vị trí siêu đẹp, kinh doanh đa ngành nghề","Chủ cần nhượng lại lô đất mặt tiền đường nhựa lớn vị trí siêu đẹp, kinh doanh đa ngành nghề.+ Diện tích: 20m x 50m = 1.000m² (trong đó có 795m² đã thổ cư).+ Mặt tiền đường nhựa lớn, xe container ra và...",
1652,7100.0,55.0,1.0,1.0,,,Hợp đồng mua bán,Nam,Đông - Nam,Căn hộ chung cư,TP.HCM,Quận 2,"Eaton Park, Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/ban-goc-2pn-toa-a5-a6-dot-1-gia-re-ro-hang-dot-1-gia-sieu-tot-tu-cdt-pr42275898,Hàng hot - duy nhất còn căn 1PN tháp A5 DT 55m2 giá 7.1 tỷ,"Em còn duy nhất căn 1PN giá siêu tốt chỉ 7,1 tỷ tháp A5 tầng đẹp. AC quan tâm liên hệ em ngay nhé!Ngoài ra em còn rất nhiều căn đẹp trong rổ hàng như:- 1PN - A6.2x. 06 giá 7,5 tỷ.- 2PN - A6.2x. 10 giá...",Cơ bản
1653,2500.0,59.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Bình Chánh,"Dự án Westgate, Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tan-tuc-thi-tran-tan-tuc-prj-westgate/quy-100-so-ng-an-gia-59m2-2-5-ty-69m2-3-1-ty-85m2-3-45-ty-113m2-4-4-ty-pr44142253,Quỹ 100 căn hộ sổ hồng An Gia Westgate: 59m2- 2.5 tỷ; 69m2- 3.1 tỷ; 85m2- 3.45 tỷ; 113m2- 4.4 tỷ,"Em xin tự giới thiệu:- Em Ngọc Nhân là chuyên viên tư vấn căn hộ West Gate CĐT An Gia vị trí ngay trung tâm hành chính UBND huyện Bình Chánh.- Em đã được cấp chứng chỉ hành nghề môi giới năm 2019, đồn...",Cơ bản
1654,27000.0,182.0,3.0,3.0,,,Có sổ,Đông,Đông - Nam,Căn hộ chung cư,Hà Nội,Cầu Giấy,"Hanoi Signature, 06, Đường Nguyễn Văn Huyên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huyen-phuong-nghia-do-1-prj-hanoi-signature/-3pn-182m-gia-tot-nhat-du-an-o6-huyen-pr44142186,"Căn hộ 3pn 182m2 giá tốt nhất dự án Hanoi Signature, 06 Nguyễn Văn Huyên","Hanoi Signature căn hộ ""Thiên Không - Thủy Tú"" là biểu tượng mới cho sự tinh tế, mỗi căn hộ không chỉ là chốn an cư mà còn là một tác phẩm nghệ thuật, bền vững cùng thời gian.+ Diện tích: 182m².+ 3 ph...",Không nội thất
1655,15900.0,86.0,11.0,11.0,,,Có sổ,,,Nhà riêng,TP.HCM,Tân Bình,"Đường Nguyễn Thái Bình, Phường 12, Tân Bình, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thai-binh-phuong-12-10/ban-5-tang-ut-tich-gan-san-bay-tsn-lang-cha-ca-tien-kd-hotel-chdv-pr44142172,BÁN NHÀ 5 TẦNG ĐƯỜNG NGUYỄN THÁI BÌNH - ÚT TỊCH - GẦN SÂN BAY TSN- LĂNG CHA CẢ - TIỆN KD HOTEL CHDV,"* BÁN NHÀ 5 TẦNG ĐƯỜNG NGUYỄN THÁI BÌNH - ÚT TỊCH - GẦN SÂN BAY TSN- LĂNG CHA CẢ - TIỆN KINH DOANH HOTEL- CHDV.- Nhà ngang 4.8m( NH 5.7m) x 16m.- 1 Trệt 1 lửng 3 lầu Sân thượng, có 11 phòng đang cho t...",
1656,11900.0,65.0,,,,12.0,Có sổ,Tây,,Nhà mặt phố,TP.HCM,Thủ Đức,"Đường Số 20, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-20-phuong-hiep-binh-chanh/co-hoi-huu-tien-truc-ven-ng-sai-gon-sau-tttm-gigamall-tp-hcm-pr44142163,Cơ hội sở hữu nhà mặt tiền trục đường ven sông Sài Gòn Sau TTTM Gigamall Phường Hiệp Bình TP. HCM,"Nhà phố - khu đồng bộ bên Sông Sài Gòn Cạnh Opal Riverside, Sau TTTM Gigamall Thủ Đức.Điểm nổi bật:Vị trí trung tâm đi nhanh Bình Thạnh, Gò Vấp, Sân bay.Dân cư văn minh an ninh tốt tiện ích đầy đủ.Nhà...",
1657,1820.0,60.0,3.0,2.0,,,Hợp đồng mua bán,Đông - Bắc,Đông - Nam,Căn hộ chung cư,Long An,Bến Lức,"Destino Centro, Quốc lộ 1A, Mỹ Yên, Bến Lức, Long An",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-1a-xa-my-yen-prj-destino-centro/-2pn-du-an-ma-t1a-10-19-hang-doc-quyen-pr44059186,"CĂN HỘ 2PN+ DỰ ÁN DESTINO CENTRO, MÃ CĂN T1A.19-19, HÀNG ĐỘC QUYỀN","Căn hộ 2PN+ Destino Centro, Mặt tiền QL1A, cách Phú Mỹ Hưng 20p. Giá 1tỷ822 triệu-Mã căn T1A.19-19 ( Căn 2PN+ tầng cao duy nhất trên thị trường )Sở hữu nhà ở chỉ với 399 triệu:10% ký HĐMB.20% đến nhận...",Đầy đủ
1658,51500.0,100.0,,,,,Sổ đỏ,,,Nhà mặt phố,Hà Nội,Hai Bà Trưng,"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",https://batdongsan.com.vn/ban-nha-mat-pho-pho-dai-la-phuong-dong-tam/ban-lo-goc-hiem-vi-tri-dac-dia-so-do-vuong-van-no-hau-via-he-da-bong-pr43959714,"Bán nhà mặt phố Đại La lô góc hiếm, vị trí đắc địa, sổ đỏ vuông vắn nở hậu, vỉa hè đá bóng","Bán nhà mặt phố Đại La lô góc hiếm, vị trí đắc địa, sổ đỏ vuông vắn nở hậu, vỉa hè đá bóng.Vị trí vàng, mặt phố Đại La trục giao thông huyết mạch nối Minh Khai, Bạch Mai, Trần Đại Nghĩa.Lô góc cực hiế...",
1659,5180.0,105.0,,,5.0,,Có sổ,,,Nhà riêng,TP.HCM,Quận 12,"Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-thoi-nhat-1/chinh-chu-ban-gap-dien-tich-4m-x-20m-ket-cau-3-tang-gia-nhinh-6-ty-con-bot-pr43519946,Chính chủ ngộp bank gấp bán nhà 5m x 23m. Ô tô ngủ trong nhà giá 5 tỷ 180,"- Diện tích 5m x 23m.- Nhà cấp 4 mới tinh dọn ở ngay.- Hẻm ô tô ngủ trong nhà, dân trí.- Giáp Trường Chinh Tân Bình....",
1660,3500.0,401.0,3.0,1.0,6.0,5.0,Có sổ,,,Nhà riêng,Bình Dương,Thủ Dầu Một,"Phường Tân An, Thủ Dầu Một, Bình Dương",https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-an_1/-tp-thu-dau-mot-chi-hon-3ty-401m2-gan-song-sai-gon-mt-duong-nhua-pr44141919,"Nhà TP Thủ Dầu Một chỉ hơn 3 tỷ/401m2, gần sông Sài Gòn MT đường nhựa","Bán gấp nhà TP Thủ Dầu Một, Bình Dương. Vị trí đẹp.+ Đi TP HCM chỉ 15p xe máy về hướng Củ Chi, Hóc Môn và 30p hướng về Thủ Đức.+ Đầy đủ tiện ích xung quanh trong bán kính 1km.+ Dân cư đông kín.+ Cách ...",Đầy đủ
1661,,80.0,3.0,2.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,Hà Nội,Bắc Từ Liêm,"Dự án TMC Smart Home, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-tmc-smart-home/ban-me-pham-van-dong-chiet-khau-len-den-12-5-pr43965378,"Bán căn hộ TMC Smart Home Phạm Văn Đồng, chiết khấu lên đến 12,5%","Bán căn hộ cao cấp TMC Smart Home Phạm Văn Đồng, ngay ngã tư Nguyễn Đình Tứ - Phạm Văn Đồng - Xuân Đỉnh.- Căn 2PN - 2WC - Diện tích: 69m² - 71m².- Căn 3PN - 2WC - Diện tích: 80m², 82m², 85m², 88m², 91...",Đầy đủ
1662,4100.0,75.0,4.0,4.0,,,Có sổ,,,"Shophouse, nhà phố thương mại",Thái Nguyên,Sông Công,"Vincom Shophouse Sông Công, Cách Mạng Tháng Tám, Mỏ Chè, Sông Công, Thái Nguyên",https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-cach-mang-thang-tam-phuong-mo-che-prj-new-orchard-song-cong/245m2-gia-chi-hon-4-ty-bao-gom-ca-dat-san-so-do-tai-tp-thai-nguyen-gia-qua-dep-pr44141898,"245m2 giá chỉ hơn 4 tỷ bao gồm cả nhà + đất sẵn sổ đỏ, tại tp. Sông Công, Thái Nguyên. Giá quá đẹp","Sắp ra mắt - 45 viên kim cương giữa thủ phủ công nghiệp Miền Bắc.Giữa lòng Sông Công - Thành phố công nghiệp năng động bậc nhất miền Bắc, một cơ hội đầu tư đang dần hé lộ: New Orchard Thái Nguyên - ph...",
1663,3350.0,80.0,3.0,3.0,6.0,10.0,Có sổ,Đông - Nam,Đông - Nam,Nhà riêng,TP.HCM,Củ Chi,"Đường Cây Da, Xã Tân Phú Trung, Củ Chi, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-cay-da-xa-tan-phu-trung/-moi-y-1-tret-2-lau-3pn-mt-d-dtsd-260m2-shr-pr44141893,"Nhà mới xây 1 trệt 2 lầu 3PN, ngay MT Đ. Cây Da, xã Tân Phú Trung. DTSD 260m2, SHR","Chủ gửi bán nhà mới xây ngay mặt tiền đường Cây Da, xã Tân Phú Trung, huyện Củ Chi.- Diện tích: 6 x 14m (80m²); diện tích sử dụng 260m².- Nhà xây kiên cố, 1 trệt 2 lầu, 3PN 3 toilet, 1 khách 1 bếp.- N...",Đầy đủ
1664,15246.0,154.0,4.0,3.0,,,Hợp đồng mua bán,Nam,Đông,Căn hộ chung cư,Hà Nội,Bắc Từ Liêm,"Dự án Jade Square, Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-jade-square/ban-4pn-3vs-hiem-tai-da-squade-dt-154m2-view-cong-vien-ban-cong-huong-dong-gia-99tr-m2n-pr44141877,"Bán căn 4PN + 3VS hiếm tại DA Jade Squade DT 154m2 view công viên, ban công hướng Đông, giá 99tr/m2","Bán căn 4PN view vườn hoa công viên đẹp nhất dự án Jade Square - Phạm Văn Đồng. Dự án nằm ngay gần Ngoại Giao Đoàn, KĐT Ciputra và gần công viên Hòa Bình. Chiết khấu mua sớm 3% giữ nguyên.Liên hệ ngay...",Liền tường cao cấp.
1665,12900.0,90.0,4.0,4.0,,10.0,,,,Nhà riêng,TP.HCM,Quận 7,"Đường D5B, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-d5b-phuong-phu-my-9/chinh-chu-ban-nguyen-can-khu-tai-dinh-cu-quan-7-90m2-khu-dan-cu-dong-duc-phong-thuy-tot-pr44141797,"Chính chủ bán nhà nguyên căn khu tái định cư Phú Mỹ quận 7,90m2,khu dân cư đông đúc,phong thủy tốt","Nhà nguyên căn C24 khu tái định cư Phú Mỹ, đường D5B Đường Phạm Hữu Lầu - Phường Phú Mỹ, Quận 7 là một cơ hội tuyệt vời cho những ai đang tìm kiếm một không gian sống lý tưởng.+ Diện tích: 90m².+ Nhà ...",
1666,350000.0,5551.0,,,53.5,,Có sổ,,,Đất,TP.HCM,Quận 9,"Số 841, Đường Nguyễn Duy Trinh, Phường Long Trường, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-dat-duong-nguyen-duy-trinh-phuong-long-truong/ban-tai-so-841-full-tho-cu-350-ty-5551m2-quan-9-hcm-pr43555515,"Bán đất tại Số 841 Nguyễn Duy Trinh, full thổ cư - 350 tỷ, 5551m2, Quận 9, HCM","Bán llô đất tuyệt đẹp tại Số 841 Nguyễn Duy Trinh, Phường Long Trường, Quận 9, TP. HCM với diện tích rộng lớn 5551m², phù hợp cho nhiều mục đích sử dụng. (Đã lên thổ cư 100%).- Diện tích: 5551m².- Giá...",
1667,43000.0,128.0,,,8.0,,Sổ đỏ,,,Nhà mặt phố,Cần Thơ,Ninh Kiều,"81 - 83, Đường Trần Văn Khéo, Phường Cái Khế, Ninh Kiều, Cần Thơ",https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-van-kheo-phuong-cai-the/chinh-chu-ban-mt-81-83-153-nguyen-hien-111-15a-cmt8-p-ninh-kieu-pr44141727,"Chính chủ bán nhà MT: 81 - 83 Trần Văn Khéo; 153 Nguyễn Hiền, P Ninh Kiều","Chính chủ bán nhà MT: 81 - 83 Trần Văn Khéo; 153 Nguyễn Hiền, P Ninh Kiều, Cần Thơ.- Nhà 81 - 83 Trần Văn Khéo: 2 căn ghép 8mx16m, trệt 3 lầu, mặt tiền chợ TT Thương mại Cái Khế, phù hợp làm văn phòng...",
1668,1200000.0,1303.8,,,31.0,,Có sổ,,,Đất nền dự án,TP.HCM,Quận 1,"219, Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, Hồ Chí Minh",https://batdongsan.com.vn/ban-dat-nen-du-an-duong-nguyen-van-thu-phuong-da-kao/b-mat-tien-v-sai-gon-phap-ly-ro-rg-day-dt-1303m-2-pr43853218,"Bán đất dự án mặt tiền Nguyễn Văn Thủ Phường Tân Định, pháp lý rõ ràng đầy đủ, dt: 1303m2","Ngay giữa trung tâm Quận 1 trái tim của TP. Hồ Chí Minh tọa lạc một quỹ đất hiếm hoi và đầy tiềm năng: 219 Nguyễn Văn Thủ, Phường Đa Kao. Với diện tích đất lên đến 1.303,8 mét vuông, cùng mặt tiền đườ...",
1669,170000.0,190.0,,,7.0,16.0,Có sổ,,,Nhà mặt phố,Hà Nội,Hai Bà Trưng,"Phố Hòa Mã, Phường Phố Huế, Hai Bà Trưng, Hà Nội",https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoa-ma-phuong-pho-hue/ban-toa-van-ng-8-tang-vi-tri-trung-tam-pr44141611,Bán tòa nhà văn phòng 8 tầng mặt phố Hòa Mã - vị trí trung tâm,"Địa chỉ: Phố Hòa Mã, Hai Bà Trung, Hà Nội.- Diện tích 190m².- Kết cấu: 08 tầng nổi + 01 hầm;- Mặt tiền to 7m.Vị trí đắc địa trung tâm Quận Hai Bà Trưng, chỉ 2 phút đến Hồ Gươm.- Thiết kế hiện đại, cao...",Đầy đủ
1670,7800.0,78.0,,,2.6,,,,,Đất,Hà Nội,Nam Từ Liêm,"đường Trung Văn, Phường Trung Văn, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-dat-duong-trung-van-phuong-trung-van/chinh-chu-ban-tang-nha-cap-4-khu-tt-quan-doi-z49-gia-tot-pr43799025,"Chính chủ bán đất tặng nhà cấp 4 khu TT Quân Đội Z49, Trung Văn giá tốt","Chính chủ chuyển nhượng đất (tặng nhà cấp 4) khu tập thể Quân Đội Nhà máy Z49.- Vị trí:+ Thuộc khu tập thể được phân cho cán bộ Công binh, Phường Trung Văn, ngay gần Cầu Đôi, giáp Đại Mỗ.+ Cách Bộ Tư ...",
1671,15000.0,225.0,,,,,,,,Đất,Đà Nẵng,Cẩm Lệ,"Đường Nguyễn Phước Lan, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",https://batdongsan.com.vn/ban-dat-duong-nguyen-phuoc-lan-phuong-hoa-xuan/sun-group-mo-ban-mat-tien-truc-noi-dai-gia-truc-tiep-cdt-pr43807015,Sun Group mở bán đất mặt tiền trục Nguyễn Phước Lan nối dài giá trực tiếp CĐT,"Sun Group sắp mở bán hơn 1000 lô đất nền, biệt thự khu Đầm Sen, Hoà Xuân, Đà Nẵng.- 900 lô đất nền: đường 7m5, 10m5- 92 lô biệt thự có ven sông- 152 lô Nguyễn Phước Lan đường 36m- 78 lô đường Minh Mạn...",
1672,,78.0,2.0,,,,Hợp đồng mua bán,Tây - Nam,Đông - Bắc,Căn hộ chung cư,Hà Nội,Thạch Thất,"Dự án Legacy Hinoiri, Xã Thạch Hòa, Thạch Thất, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-thach-hoa-1-prj-legacy-hinoiri/chi-tu-900tr-da-so-huu-cc-cao-cap-tai-lac-co-noi-that-lh-pr44141304,Chỉ từ 900tr đã sở hữu căn CC cao cấp tại Legacy Hinoiri Hòa Lạc. Có nội thất. LH:0934 433 ***,"Căn hộ CC 2PN tại Legacy Hinoiri, Thạch Hòa, Thạch Thất, Hà Nội đang chờ đón chủ mới. Với diện tích 78m², căn hộ này có thiết kế theo phong cách Japandi, mang lại cảm giác thoải mái và sang trọng. Nội...",Cơ bản
1673,865.0,92.0,,,5.0,6.0,Có sổ,Đông - Nam,,Đất,Khánh Hòa,Diên Khánh,"Đường Ấp Tân Sinh, Xã Diên Sơn, Diên Khánh, Khánh Hòa",https://batdongsan.com.vn/ban-dat-duong-ap-tan-sinh-xa-dien-son/mo-ban-7-lo-cu-khanh-gia-chi-865-treu-pr44141190,"Mở bán 7 lô đất Diên Điền (xã Diên Sơn cũ), Diên Khánh giá chỉ 865 triệu","Mở bán 7 lô đất Diên Điền (xã Diên Sơn cũ), Diên Khánh giá chỉ 865 triệu.+ Mặt đường nhựa Ấp Tân Sinh.+ Vị trí đẹp nằm trong khu dân cư, cách đường chính nhà vuông chỉ 150m.+ Đường trước đất hiện trạn...",
1674,1500.0,50.0,1.0,1.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,Bình Dương,Thủ Dầu Một,"The Maison, Đường Phan Bội Châu, Phường Phú Thọ, Thủ Dầu Một, Bình Dương",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-boi-chau-phuong-phu-tho-prj-the-maison/ban-gap-1pn-2pn-3pn-view-song-p-tdm-tp-hcm-1ty4-lh-pr43655675,"Bán GẤP 1PN+ 2PN 3PN The Maison, Căn hộ VIEW SÔNG,P TDM , TP HCM 1TỶ4 LH0985 901 ***.",Cam kết giá tốt nhất thị trường suất nội bộ của CĐT liên hệ:0985 901 ***+ 1PN + 1 diện tích 46m giá 1.37 tỷ (cam kết rẻ nhất thị trường).+ Thiết kế 2PN 2WC diện tích 70m giá 1.99 tỷ (cam kết rẻ nhất t...,
1675,4000.0,52.0,1.0,,,,,,,Căn hộ chung cư,TP.HCM,Quận 2,"Victoria Village, Đồng Văn Cống,  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-victoria-village/bang-gia-03-2025-c-thue-the-sun-avenue-cap-nhat-moi-nhat-pr42397095,Bảng giá 10/2025 bán căn hộ Victoria Village cập nhật mới nhất,"Bảng giá 10/2025 bán căn hộ Victoria Village cập nhật mới nhất:- Căn hộ 1 + 1 phòng ngủ, diện tích xây dựng 52m² giá bán từ 4 - 4.8 tỷ.- Căn hộ 2 phòng ngủ, diện tích xây dựng 67 - 73m², giá bán từ 5,...",
1676,15000.0,146.5,3.0,3.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,TP.HCM,Quận 7,"Dự án The Grande, Phường Tân Phú, Quận 7, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tan-phu-19-prj-the-grande/doc-quyen-ban-goc-a5-14-midtown-m5-dien-tich-135m2-san-12m2-goc-dep-nhat-du-an-pr44141098,"Độc quyền bán căn góc A5.14 Midtown M5, diện tích 135m2 + sân 12m2, căn góc đẹp nhất dự án","Chủ nhà đi nước ngoài cần bán căn góc Midtown M5, căn góc trong đẹp nhất dự án.- Diện tích: 135.2m² + sân vườn 12m². Tổng diện tích 146.5m².- Thiết kế: 3PN + 3WC + kho.- Căn hộ đã set up đầy đủ nội th...",Đầy đủ
1677,49000.0,100.0,4.0,7.0,,,Có sổ,,,Nhà mặt phố,Hà Nội,Cầu Giấy,"Đường Trung Yên 9, Phường Trung Hòa, Cầu Giấy, Hà Nội",https://batdongsan.com.vn/ban-nha-mat-pho-duong-trung-yen-9-phuong-trung-hoa-4/chinh-chu-can-ban-gap-toa-van-phong-100m2-x-7tang-tien-7m-rong-thong-thoang-gia-49-ty-pr44140973,Chính chủ cần bán gấp tòa nhà văn phòng 100m2 x 7tầng mặt tiền 7m đường rộng thông thoáng giá 49 tỷ,"Chính chủ cần bán gấp tòa nhà văn phòng 100m² x 7tầng mặt tiền 7m đường rộng thông thoáng giá 49 tỷVị trí nhà cạnh phố Vũ Phạm Hàm, Phố Trung Hòa, Phố Trần Kim Xuyến,...Đường rộng thông thoáng đi lại ...",Đầy đủ
